speaker,start,end,duration,content
P009,1142.88,1145.05,2.17,"Yeah, they only surveyed men, but it sounds a bit."
P042,1143.87,1146.04,2.17,"Yeah, speaking in Ireland you do have fun."
P039,1145.38,1145.95,0.57,Yeah.
T002,1148.5,1149.65,1.15,I wish I did homework.
T002,1150.28,1156.33,6.05,"I never did homework, but I do so much like home icky stuff in my day to day like I do so much like knitting and stuff."
P039,1150.52,1151.57,1.05,"I did it, yeah."
P042,1151.64,1152.89,1.25,I never did it.
P039,1154.51,1155.06,0.55,Yeah.
T002,1157.79,1158.36,0.57,That's fun.
T002,1159.17,1160.08,0.91,"OK, so we."
P042,1159.32,1164.13,4.81,Do we know how old the people were when they're answered? Now it's very hard.
T002,1162.65,1165.54,2.89,I think it's just random so.
P039,1165.21,1169.01,3.8,Bye bye manners. I'm going to say middle age is possibly.
P042,1165.28,1165.95,0.67,Oh
P042,1167.43,1167.95,0.52,yeah.
T002,1168.3,1178.11,9.81,"I feel like yeah, I feel like it was just some sort of St poll like I don't think they selected people according to any kind of criterion."
P042,1176.85,1177.46,0.61,OK.
T002,1179.49,1180.14,0.65,Right?
T002,1181.35,1187.87,6.52,"Well, what do we think we're going to rank these then? So we had we had parenting and manners and then house chores."
T002,1189.87,1192.65,2.78,"Customers, most likely most popular."
P039,1190.87,1191.61,0.74,Mothers.
P039,1193.52,1197.75,4.23,I feel like parenting or.
P039,1198.75,1201.1,2.35,House tours is like in the top 2.
P039,1202.08,1211.57,9.49,"'cause they're they. I feel like manners. It's not that it's not important, but the other two you definitely would use everywhere you kind of go, you know."
P042,1202.63,1203.34,0.71,Person.
P042,1212.15,1213.58,1.43,"Yeah, it's true."
P039,1214.38,1226.43,12.05,"I know parenting is like meant to be the hardest thing in the world, so I feel like people who would have answered this question from having kids might have put that. Like might be very popular thing to say."
P042,1224.19,1224.75,0.56,Yeah.
P009,1224.6,1225.05,0.45,Yeah.
P042,1225.75,1235.08,9.33,"Before them, manners might be very important 'cause you know you're teaching your kids manners as well, so it kind of ties in like if you know your manners, they'll know their manners."
P039,1230.18,1230.7,0.52,Yeah.
P039,1231.72,1232.75,1.03,"Yeah, that's true."
P039,1237.18,1237.97,0.79,Uhm?
P039,1240.21,1243.24,3.03,I think it's something that everyone has house chores.
P042,1243.77,1244.35,0.58,Yeah.
T002,1244.05,1244.64,0.59,Yeah.
P039,1244.6,1256.33,11.73,"Definitely not everybody has kids to learn the whole parenting thing. 'cause I think from our own age group from perspective we're like parenting loss, but it's because we haven't reached that point yet."
P009,1253.58,1254.04,0.46,Yeah.
P039,1257.8,1260.21,2.41,"Uhm, I don't know. I'm a little tired."
T002,1259.11,1261.2,2.09,"Stephanie, something you don't learn in school though."
P039,1262.36,1262.89,0.53,Miss.
T002,1264.36,1267.28,2.92,Or I guess I don't know if they could have told me the home equity never thought it.
P009,1265.72,1266.08,0.36,Yeah.
T002,1270.99,1274.29,3.3,"OK, so what's what's? What's number one? What's the 1st?"
P009,1276.75,1277.72,0.97,Manners maybe?
P042,1277.28,1278.07,0.79,Uhm?
P042,1279.97,1286.43,6.46,This is so hard 'cause we don't know 'cause I feel like whoever had kids and would have answered like parenting.
P039,1287.29,1287.76,0.47,The.
P042,1288.48,1294.05,5.57,But like we don't know how many people in the survey would have had or didn't.
T002,1288.77,1289.42,0.65,Yeah.
T002,1292.29,1295.88,3.59,"Yeah, this one does feel very generation specific, doesn't it?"
P039,1298.67,1299.34,0.67,Uhm?
P042,1299.26,1302.51,3.25,"So I do want to say manners as well, but I don't want to be wrong."
P039,1305.56,1307.63,2.07,I don't know. I'm kind of torn on this one.
P009,1310.03,1312.57,2.54,Temper parenting towards second or third maybe?
P039,1313.92,1316.75,2.83,"Yeah, I think parenting may be second."
P042,1315.0,1315.91,0.91,"OK, yeah."
P042,1317.21,1317.73,0.52,Yeah.
T002,1317.32,1318.03,0.71,OK.
P042,1318.54,1319.26,0.72,Harry Potter.
P039,1320.06,1321.5,1.44,'cause it is important.
T002,1320.53,1325.87,5.34,"So yeah, so parenting. Second, let's go in first."
P039,1322.85,1323.3,0.45,Yeah.
P009,1328.66,1329.95,1.29,I think manners maybe?
P042,1331.18,1332.11,0.93,"OK, yeah."
T002,1332.41,1332.9,0.49,Feds
P009,1333.29,1337.52,4.23,I don't think chores would be the thing people are really saying needs to be taught in school like.
T002,1338.54,1339.79,1.25,yeah like that.
P039,1338.93,1342.75,3.82,"Yeah, it's kind of it. Yeah, it's common sense at the same time some stuff."
P009,1340.87,1341.28,0.41,Yeah.
T002,1343.74,1348.86,5.12,OK so mothers first parenting and then house chores.
P039,1349.95,1350.66,0.71,Yeah.
T002,1351.56,1352.15,0.59,OK.
P009,1352.64,1353.47,0.83,There might be that.
T002,1352.82,1354.85,2.03,Uhm alright.
T002,1355.53,1358.36,2.83,I remember this isn't like Mark or anything so.
P039,1358.42,1358.89,0.47,Ask.
T002,1360.11,1360.61,0.5,Trap.
T002,1362.12,1371.67,9.55,"Uh, actually parenting was first. Manners were second. And how stores as well. So you got the last one right, but the first ones were switched around."
P042,1365.15,1365.83,0.68,Ah.
P009,1366.12,1366.77,0.65,It's my fault.
P009,1372.28,1373.82,1.54,You're right about the demographic there.
T002,1374.24,1378.01,3.77,"Yeah, it's really. It does feel really jump in profits."
T002,1379.41,1380.04,0.63,OK.
T002,1381.28,1393.49,12.21,"Well, that's the last first 10 year old done. I can let you go and go study or whatever, but thank you so much for participating in. This really means a lot and we've had a lot of trouble finding people. So thank you."
P009,1384.78,1385.34,0.56,OK.
P009,1386.71,1387.32,0.61,Oh great.
P009,1392.96,1393.91,0.95,"Yeah, no problem."
P039,1393.27,1394.38,1.11,Thank you so much.
P042,1394.2,1394.81,0.61,Thank you.
