speaker,start,end,duration,content
T002,1176.92,1177.93,1.01,Trying to get like.
T002,1178.51,1181.12,2.61,What parents teach their kids when they're very young?
P058,1181.15,1181.88,0.73,Manners.
P074,1181.44,1182.09,0.65,Risk.
T002,1182.08,1186.95,4.87,"Yeah money, that's it. OK great good thanks."
P058,1188.12,1192.36,4.24,"But it's probably like manners, chores, and it was the last one."
T002,1188.45,1188.98,0.53,Uhm?
T002,1192.92,1193.95,1.03,Add parenting.
P058,1194.46,1195.51,1.05,Oh yeah.
T002,1195.59,1196.21,0.62,Yeah.
T002,1197.75,1198.97,1.22,Mr Richard Beaver
T002,1199.71,1201.64,1.93,OK well why would you guys put up there?
P058,1202.27,1206.71,4.44,"Manners parents. No manners, chores and parenting."
T002,1207.34,1208.03,0.69,None.
P035,1208.61,1209.72,1.11,"Yeah, I agree with that."
T002,1210.24,1210.65,0.41,Yeah.
T002,1212.12,1212.69,0.57,All good.
T002,1213.37,1214.0,0.63,OK.
P043,1213.54,1213.87,0.33,Yeah.
T002,1214.92,1216.56,1.64,"Actually, parenting was first."
P058,1217.08,1217.47,0.39,Who?
P035,1217.35,1217.88,0.53,Oh
T002,1218.35,1220.68,2.33,"Uh, then manners then chores."
P035,1221.21,1221.72,0.51,OK.
P058,1221.44,1221.97,0.53,Whoops
T002,1222.8,1230.59,7.79,"Yeah, I feel like it is totally a question that really I'm those depends on your age new generation, you stage in life."
P035,1223.48,1223.95,0.47,Got it.
T002,1231.32,1235.36,4.04,And it's another people have kids. I guess they do like go apparently straight away.
T002,1237.18,1243.46,6.28,"Right? Well, that was those last questions, so thank you so much for participating in this today."
T002,1244.82,1246.04,1.22,"Yeah, I guess that."
T002,1246.92,1250.22,3.3,You're just going to finish this up and then you'll be free to go.
